workerid,trial_type,modifier2,noun,modifier1,stimulus,train,modifier,response,other_languages,language,problems,comments,asses,fairprice,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
7,det,NA,hat,that,that hat,False,NA,hat that,,English,,I read the instructions but was confused by wanting to put the correct meaning compared to what the computer was saying. It was very difficult not to correctly change the phrases. ,Confused,1.50,Windows,1080,1920,Firefox,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3PM8NZGV8YGVIT91WTEQ84DZO1PXQY,7,Approved,Tue May 30 01:59:28 PDT 2017,Mon May 29 09:11:00 PDT 2017,Mon May 29 09:19:28 PDT 2017,Mon May 29 09:23:18 PDT 2017,,,,,3,8.3815,[]
7,num_det,these,ducks,three,these three ducks,False,NA,ducks three these,,English,,I read the instructions but was confused by wanting to put the correct meaning compared to what the computer was saying. It was very difficult not to correctly change the phrases. ,Confused,1.50,Windows,1080,1920,Firefox,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3PM8NZGV8YGVIT91WTEQ84DZO1PXQY,7,Approved,Tue May 30 01:59:28 PDT 2017,Mon May 29 09:11:00 PDT 2017,Mon May 29 09:19:28 PDT 2017,Mon May 29 09:23:18 PDT 2017,,,,,3,8.3815,[]
7,det,NA,spatula,this,this spatula,False,NA,spatula this,,English,,I read the instructions but was confused by wanting to put the correct meaning compared to what the computer was saying. It was very difficult not to correctly change the phrases. ,Confused,1.50,Windows,1080,1920,Firefox,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3PM8NZGV8YGVIT91WTEQ84DZO1PXQY,7,Approved,Tue May 30 01:59:28 PDT 2017,Mon May 29 09:11:00 PDT 2017,Mon May 29 09:19:28 PDT 2017,Mon May 29 09:23:18 PDT 2017,,,,,3,8.3815,[]
7,num_det,that,handbag,one,that one handbag,False,NA,handbag one that,,English,,I read the instructions but was confused by wanting to put the correct meaning compared to what the computer was saying. It was very difficult not to correctly change the phrases. ,Confused,1.50,Windows,1080,1920,Firefox,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3PM8NZGV8YGVIT91WTEQ84DZO1PXQY,7,Approved,Tue May 30 01:59:28 PDT 2017,Mon May 29 09:11:00 PDT 2017,Mon May 29 09:19:28 PDT 2017,Mon May 29 09:23:18 PDT 2017,,,,,3,8.3815,[]
7,num_det,those,spatulas,five,those five spatulas,False,NA,spatulas five those,,English,,I read the instructions but was confused by wanting to put the correct meaning compared to what the computer was saying. It was very difficult not to correctly change the phrases. ,Confused,1.50,Windows,1080,1920,Firefox,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3PM8NZGV8YGVIT91WTEQ84DZO1PXQY,7,Approved,Tue May 30 01:59:28 PDT 2017,Mon May 29 09:11:00 PDT 2017,Mon May 29 09:19:28 PDT 2017,Mon May 29 09:23:18 PDT 2017,,,,,3,8.3815,[]
7,num_det,those,bananas,six,those six bananas,False,NA,bananas six those,,English,,I read the instructions but was confused by wanting to put the correct meaning compared to what the computer was saying. It was very difficult not to correctly change the phrases. ,Confused,1.50,Windows,1080,1920,Firefox,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3PM8NZGV8YGVIT91WTEQ84DZO1PXQY,7,Approved,Tue May 30 01:59:28 PDT 2017,Mon May 29 09:11:00 PDT 2017,Mon May 29 09:19:28 PDT 2017,Mon May 29 09:23:18 PDT 2017,,,,,3,8.3815,[]
7,det,NA,pitchers,those,those pitchers,False,NA,pitchers those,,English,,I read the instructions but was confused by wanting to put the correct meaning compared to what the computer was saying. It was very difficult not to correctly change the phrases. ,Confused,1.50,Windows,1080,1920,Firefox,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3PM8NZGV8YGVIT91WTEQ84DZO1PXQY,7,Approved,Tue May 30 01:59:28 PDT 2017,Mon May 29 09:11:00 PDT 2017,Mon May 29 09:19:28 PDT 2017,Mon May 29 09:23:18 PDT 2017,,,,,3,8.3815,[]
7,num_det,those,cars,five,those five cars,False,NA,cars five those,,English,,I read the instructions but was confused by wanting to put the correct meaning compared to what the computer was saying. It was very difficult not to correctly change the phrases. ,Confused,1.50,Windows,1080,1920,Firefox,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3PM8NZGV8YGVIT91WTEQ84DZO1PXQY,7,Approved,Tue May 30 01:59:28 PDT 2017,Mon May 29 09:11:00 PDT 2017,Mon May 29 09:19:28 PDT 2017,Mon May 29 09:23:18 PDT 2017,,,,,3,8.3815,[]
7,num_det,those,pineapples,six,those six pineapples,False,NA,pineapples six those,,English,,I read the instructions but was confused by wanting to put the correct meaning compared to what the computer was saying. It was very difficult not to correctly change the phrases. ,Confused,1.50,Windows,1080,1920,Firefox,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3PM8NZGV8YGVIT91WTEQ84DZO1PXQY,7,Approved,Tue May 30 01:59:28 PDT 2017,Mon May 29 09:11:00 PDT 2017,Mon May 29 09:19:28 PDT 2017,Mon May 29 09:23:18 PDT 2017,,,,,3,8.3815,[]
7,num,NA,leaves,ten,ten leaves,False,NA,leaves ten,,English,,I read the instructions but was confused by wanting to put the correct meaning compared to what the computer was saying. It was very difficult not to correctly change the phrases. ,Confused,1.50,Windows,1080,1920,Firefox,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3PM8NZGV8YGVIT91WTEQ84DZO1PXQY,7,Approved,Tue May 30 01:59:28 PDT 2017,Mon May 29 09:11:00 PDT 2017,Mon May 29 09:19:28 PDT 2017,Mon May 29 09:23:18 PDT 2017,,,,,3,8.3815,[]
8,det,NA,suitcase,NA,that suitcase,NA,that,suitcase that,Spanish,English,no,,Yes,yes,Windows,900,1440,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3F1567XTNW55HXR3TD8CS1RHHYYQ98,8,Approved,Tue May 30 01:59:55 PDT 2017,Mon May 29 09:10:55 PDT 2017,Mon May 29 09:19:55 PDT 2017,Mon May 29 09:23:19 PDT 2017,,,,,3,6.41345,[]
8,num,NA,bananas,NA,four bananas,NA,four,bananas four,Spanish,English,no,,Yes,yes,Windows,900,1440,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3F1567XTNW55HXR3TD8CS1RHHYYQ98,8,Approved,Tue May 30 01:59:55 PDT 2017,Mon May 29 09:10:55 PDT 2017,Mon May 29 09:19:55 PDT 2017,Mon May 29 09:23:19 PDT 2017,,,,,3,6.41345,[]
8,num,NA,vase,NA,one vase,NA,one,vase one,Spanish,English,no,,Yes,yes,Windows,900,1440,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3F1567XTNW55HXR3TD8CS1RHHYYQ98,8,Approved,Tue May 30 01:59:55 PDT 2017,Mon May 29 09:10:55 PDT 2017,Mon May 29 09:19:55 PDT 2017,Mon May 29 09:23:19 PDT 2017,,,,,3,6.41345,[]
8,det,NA,lamp,NA,that lamp,NA,that,lamp that,Spanish,English,no,,Yes,yes,Windows,900,1440,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3F1567XTNW55HXR3TD8CS1RHHYYQ98,8,Approved,Tue May 30 01:59:55 PDT 2017,Mon May 29 09:10:55 PDT 2017,Mon May 29 09:19:55 PDT 2017,Mon May 29 09:23:19 PDT 2017,,,,,3,6.41345,[]
8,det,NA,pears,NA,these pears,NA,these,pears these,Spanish,English,no,,Yes,yes,Windows,900,1440,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3F1567XTNW55HXR3TD8CS1RHHYYQ98,8,Approved,Tue May 30 01:59:55 PDT 2017,Mon May 29 09:10:55 PDT 2017,Mon May 29 09:19:55 PDT 2017,Mon May 29 09:23:19 PDT 2017,,,,,3,6.41345,[]
8,num,NA,pears,NA,three pears,NA,three,pears three,Spanish,English,no,,Yes,yes,Windows,900,1440,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3F1567XTNW55HXR3TD8CS1RHHYYQ98,8,Approved,Tue May 30 01:59:55 PDT 2017,Mon May 29 09:10:55 PDT 2017,Mon May 29 09:19:55 PDT 2017,Mon May 29 09:23:19 PDT 2017,,,,,3,6.41345,[]
8,num,NA,handbags,NA,five handbags,NA,five,handbags five,Spanish,English,no,,Yes,yes,Windows,900,1440,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3F1567XTNW55HXR3TD8CS1RHHYYQ98,8,Approved,Tue May 30 01:59:55 PDT 2017,Mon May 29 09:10:55 PDT 2017,Mon May 29 09:19:55 PDT 2017,Mon May 29 09:23:19 PDT 2017,,,,,3,6.41345,[]
8,num,NA,cows,NA,four cows,NA,four,cows four,Spanish,English,no,,Yes,yes,Windows,900,1440,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3F1567XTNW55HXR3TD8CS1RHHYYQ98,8,Approved,Tue May 30 01:59:55 PDT 2017,Mon May 29 09:10:55 PDT 2017,Mon May 29 09:19:55 PDT 2017,Mon May 29 09:23:19 PDT 2017,,,,,3,6.41345,[]
8,det,NA,pineapple,NA,this pineapple,NA,this,pineapple this,Spanish,English,no,,Yes,yes,Windows,900,1440,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3F1567XTNW55HXR3TD8CS1RHHYYQ98,8,Approved,Tue May 30 01:59:55 PDT 2017,Mon May 29 09:10:55 PDT 2017,Mon May 29 09:19:55 PDT 2017,Mon May 29 09:23:19 PDT 2017,,,,,3,6.41345,[]
8,num,NA,cherries,NA,five cherries,NA,five,cherries five,Spanish,English,no,,Yes,yes,Windows,900,1440,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3F1567XTNW55HXR3TD8CS1RHHYYQ98,8,Approved,Tue May 30 01:59:55 PDT 2017,Mon May 29 09:10:55 PDT 2017,Mon May 29 09:19:55 PDT 2017,Mon May 29 09:23:19 PDT 2017,,,,,3,6.41345,[]
8,num,NA,chairs,NA,nine chairs,NA,nine,chairs nine,Spanish,English,no,,Yes,yes,Windows,900,1440,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3F1567XTNW55HXR3TD8CS1RHHYYQ98,8,Approved,Tue May 30 01:59:55 PDT 2017,Mon May 29 09:10:55 PDT 2017,Mon May 29 09:19:55 PDT 2017,Mon May 29 09:23:19 PDT 2017,,,,,3,6.41345,[]
8,det,NA,cows,NA,those cows,NA,those,cows those,Spanish,English,no,,Yes,yes,Windows,900,1440,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3F1567XTNW55HXR3TD8CS1RHHYYQ98,8,Approved,Tue May 30 01:59:55 PDT 2017,Mon May 29 09:10:55 PDT 2017,Mon May 29 09:19:55 PDT 2017,Mon May 29 09:23:19 PDT 2017,,,,,3,6.41345,[]
8,det,NA,cars,NA,those cars,NA,those,cars those,Spanish,English,no,,Yes,yes,Windows,900,1440,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3F1567XTNW55HXR3TD8CS1RHHYYQ98,8,Approved,Tue May 30 01:59:55 PDT 2017,Mon May 29 09:10:55 PDT 2017,Mon May 29 09:19:55 PDT 2017,Mon May 29 09:23:19 PDT 2017,,,,,3,6.41345,[]
8,det,NA,cherries,NA,those cherries,NA,those,cherries those,Spanish,English,no,,Yes,yes,Windows,900,1440,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3F1567XTNW55HXR3TD8CS1RHHYYQ98,8,Approved,Tue May 30 01:59:55 PDT 2017,Mon May 29 09:10:55 PDT 2017,Mon May 29 09:19:55 PDT 2017,Mon May 29 09:23:19 PDT 2017,,,,,3,6.41345,[]
8,num,NA,trays,NA,ten trays,NA,ten,trays ten,Spanish,English,no,,Yes,yes,Windows,900,1440,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3F1567XTNW55HXR3TD8CS1RHHYYQ98,8,Approved,Tue May 30 01:59:55 PDT 2017,Mon May 29 09:10:55 PDT 2017,Mon May 29 09:19:55 PDT 2017,Mon May 29 09:23:19 PDT 2017,,,,,3,6.41345,[]
8,det,NA,ducks,NA,these ducks,NA,these,ducks these,Spanish,English,no,,Yes,yes,Windows,900,1440,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3F1567XTNW55HXR3TD8CS1RHHYYQ98,8,Approved,Tue May 30 01:59:55 PDT 2017,Mon May 29 09:10:55 PDT 2017,Mon May 29 09:19:55 PDT 2017,Mon May 29 09:23:19 PDT 2017,,,,,3,6.41345,[]
